Datetime,Open,High,Low,Close,Adj Close,Volume,RSI
2024-07-01 12:45:00-04:00,159.9250030517578,159.9250030517578,159.57009887695312,159.75889587402344,159.75889587402344,27449,62.892193542126606
2024-07-01 12:50:00-04:00,159.6999969482422,159.8300018310547,159.33999633789062,159.8300018310547,159.8300018310547,28879,62.29934247880191
2024-07-01 12:55:00-04:00,159.9499969482422,160.0,159.36000061035156,159.60000610351562,159.60000610351562,27508,60.029577945767464
2024-07-01 13:00:00-04:00,159.61000061035156,159.61000061035156,158.8101043701172,158.94000244140625,158.94000244140625,68941,53.45123659530683
2024-07-01 13:05:00-04:00,158.9250030517578,158.9250030517578,158.1800994873047,158.3300018310547,158.3300018310547,94700,40.37576787889426
2024-07-01 13:10:00-04:00,158.3300018310547,158.6999969482422,158.25,158.30999755859375,158.30999755859375,40357,47.034509334271995
2024-07-01 13:15:00-04:00,158.3350067138672,158.63999938964844,158.27000427246094,158.63999938964844,158.63999938964844,24241,41.38608753008216
2024-07-01 13:20:00-04:00,158.5904998779297,158.5904998779297,157.75999450683594,158.38999938964844,158.38999938964844,52573,36.166798004838924
2024-07-01 13:25:00-04:00,158.50379943847656,159.1999969482422,158.47500610351562,159.02040100097656,159.02040100097656,40434,39.573437612998916
2024-07-01 13:30:00-04:00,159.08999633789062,159.11700439453125,158.60000610351562,158.89990234375,158.89990234375,28323,36.005104004519
2024-07-01 13:35:00-04:00,158.77000427246094,158.86000061035156,158.1999969482422,158.60499572753906,158.60499572753906,36833,32.838155480316246
2024-07-01 13:40:00-04:00,158.53500366210938,158.7899932861328,158.47999572753906,158.63499450683594,158.63499450683594,21104,37.802261815173416
2024-07-01 13:45:00-04:00,158.60159301757812,158.75,158.30999755859375,158.30999755859375,158.30999755859375,14364,26.550108458486378
2024-07-01 13:50:00-04:00,158.35000610351562,158.6300048828125,158.35000610351562,158.56500244140625,158.56500244140625,24833,33.27976715073977
2024-07-01 13:55:00-04:00,158.5,158.64999389648438,158.39999389648438,158.49029541015625,158.49029541015625,24739,33.837106435390254
2024-07-01 14:00:00-04:00,158.57000732421875,158.61000061035156,158.17010498046875,158.51499938964844,158.51499938964844,35984,33.04862958208747
2024-07-01 14:05:00-04:00,158.67990112304688,158.9199981689453,158.3300018310547,158.9199981689453,158.9199981689453,57063,41.660795419774146
2024-07-01 14:10:00-04:00,158.7899932861328,159.5,158.71009826660156,159.4199981689453,159.4199981689453,59990,56.24686226759692
2024-07-01 14:15:00-04:00,159.47999572753906,159.98989868164062,159.4199981689453,159.9199981689453,159.9199981689453,38257,71.14943170829216
2024-07-01 14:20:00-04:00,159.9427947998047,159.968505859375,159.5,159.60350036621094,159.60350036621094,42528,65.98932968053852
2024-07-01 14:25:00-04:00,159.6699981689453,159.8498992919922,159.1300048828125,159.3300018310547,159.3300018310547,33985,58.68159641777648
2024-07-01 14:30:00-04:00,159.2760009765625,159.3699951171875,159.00100708007812,159.31500244140625,159.31500244140625,23661,62.35140308826617
2024-07-01 14:35:00-04:00,159.41969299316406,159.42999267578125,159.1300048828125,159.35000610351562,159.35000610351562,28686,55.249191066017126
2024-07-01 14:40:00-04:00,159.36500549316406,159.38999938964844,159.125,159.19000244140625,159.19000244140625,22214,54.57473405488427
2024-07-01 14:45:00-04:00,159.16000366210938,159.22000122070312,158.6999969482422,158.80499267578125,158.80499267578125,43121,53.09442309097837
2024-07-01 14:50:00-04:00,158.80999755859375,159.1699981689453,158.52000427246094,159.09950256347656,159.09950256347656,28295,56.580541078933734
2024-07-01 14:55:00-04:00,159.21449279785156,159.6898956298828,159.14010620117188,159.4550018310547,159.4550018310547,30000,66.00514349369016
2024-07-01 15:00:00-04:00,159.4438934326172,159.4600067138672,159.22000122070312,159.42999267578125,159.42999267578125,19452,62.92509513608684
2024-07-01 15:05:00-04:00,159.4499969482422,159.77000427246094,159.3842010498047,159.55999755859375,159.55999755859375,31500,65.71225011382788
2024-07-01 15:10:00-04:00,159.47000122070312,159.86000061035156,159.47000122070312,159.7949981689453,159.7949981689453,22228,67.69264477590406
2024-07-01 15:15:00-04:00,159.77999877929688,159.78500366210938,159.52000427246094,159.55999755859375,159.55999755859375,24962,59.307547974199004
2024-07-01 15:20:00-04:00,159.50999450683594,159.63499450683594,159.35009765625,159.5800018310547,159.5800018310547,32345,52.73241892640371
2024-07-01 15:25:00-04:00,159.5800018310547,159.5800018310547,158.57000732421875,159.10000610351562,159.10000610351562,68218,36.20535340630744
2024-07-01 15:30:00-04:00,159.05360412597656,159.3800048828125,158.94000244140625,159.3800048828125,159.3800048828125,33293,46.22966827382479
2024-07-01 15:35:00-04:00,159.35000610351562,159.3699951171875,158.89999389648438,158.9499969482422,158.9499969482422,41068,43.87568081977069
2024-07-01 15:40:00-04:00,158.97000122070312,159.13999938964844,158.6800994873047,158.7949981689453,158.7949981689453,49510,41.96335401784407
2024-07-01 15:45:00-04:00,158.7899932861328,158.9499053955078,158.5,158.7274932861328,158.7274932861328,70227,40.46520336708974
2024-07-01 15:50:00-04:00,158.77999877929688,159.3800048828125,158.77999877929688,159.22999572753906,159.22999572753906,98961,50.61147743057205
2024-07-01 15:55:00-04:00,159.17999267578125,159.26910400390625,158.7283935546875,158.82000732421875,158.82000732421875,203712,50.26363708766829
2024-07-02 09:30:00-04:00,156.85000610351562,159.14500427246094,155.2899932861328,157.76499938964844,157.76499938964844,430094,34.78210772843052
2024-07-02 09:35:00-04:00,157.76499938964844,158.74339294433594,157.5,158.39999389648438,158.39999389648438,101756,38.7654029501106
2024-07-02 09:40:00-04:00,158.47999572753906,159.99000549316406,158.0,159.41439819335938,159.41439819335938,180865,49.963387503545725
2024-07-02 09:45:00-04:00,159.3699951171875,160.9600067138672,159.17999267578125,160.0800018310547,160.0800018310547,190028,54.28264169280135
2024-07-02 09:50:00-04:00,160.1999053955078,161.6898956298828,159.80999755859375,160.0399932861328,160.0399932861328,206332,52.136749096546524
2024-07-02 09:55:00-04:00,160.02999877929688,160.3022003173828,158.63009643554688,159.67630004882812,159.67630004882812,134382,51.05089095744657
2024-07-02 10:00:00-04:00,159.55999755859375,159.87989807128906,159.0,159.60000610351562,159.60000610351562,51367,50.26515118510195
2024-07-02 10:05:00-04:00,159.73170471191406,159.8634033203125,158.42010498046875,158.97000122070312,158.97000122070312,99047,49.078385001801344
2024-07-02 10:10:00-04:00,158.85000610351562,159.33990478515625,157.83999633789062,159.0500030517578,159.0500030517578,154955,47.417893720640976
2024-07-02 10:15:00-04:00,159.0679931640625,159.17999267578125,158.4600067138672,159.05999755859375,159.05999755859375,68619,51.07336937992023
2024-07-02 10:20:00-04:00,159.1999969482422,159.30999755859375,157.50999450683594,157.51199340820312,157.51199340820312,99307,41.05848382096439
2024-07-02 10:25:00-04:00,157.64329528808594,159.3300018310547,157.58009338378906,158.9261016845703,158.9261016845703,59087,51.331051554248845
2024-07-02 10:30:00-04:00,158.97999572753906,159.4799041748047,158.87840270996094,159.0500030517578,159.0500030517578,42632,49.0460860453562
2024-07-02 10:35:00-04:00,159.07000732421875,159.25,158.67010498046875,158.94500732421875,158.94500732421875,45869,50.96606663872202
2024-07-02 10:40:00-04:00,159.0399932861328,159.75,158.6999969482422,158.6999969482422,158.6999969482422,51856,56.90074115272335
2024-07-02 10:45:00-04:00,158.6199951171875,159.43150329589844,158.4600067138672,159.36000061035156,159.36000061035156,36781,57.03204450457573
2024-07-02 10:50:00-04:00,159.1999969482422,159.8000030517578,158.9597930908203,159.65499877929688,159.65499877929688,51864,52.06558660616611
2024-07-02 10:55:00-04:00,159.7899932861328,159.8000030517578,158.92999267578125,159.0601043701172,159.0601043701172,41676,41.94403781735316
2024-07-02 11:00:00-04:00,159.1199951171875,159.25999450683594,158.91000366210938,159.0399932861328,159.0399932861328,40407,42.07747564309724
2024-07-02 11:05:00-04:00,159.0800018310547,159.77999877929688,158.64259338378906,159.70199584960938,159.70199584960938,114084,50.34925546670165
2024-07-02 11:10:00-04:00,159.74000549316406,160.14999389648438,159.16000366210938,159.39999389648438,159.39999389648438,81123,48.65994330256843
2024-07-02 11:15:00-04:00,159.47900390625,159.74000549316406,159.1750030517578,159.74000549316406,159.74000549316406,25448,56.142427879812445
2024-07-02 11:20:00-04:00,159.65499877929688,160.51939392089844,159.2100067138672,160.4748992919922,160.4748992919922,78837,60.18934182622508
2024-07-02 11:25:00-04:00,160.5500030517578,160.5998992919922,159.75999450683594,159.82000732421875,159.82000732421875,58259,55.06496075110401
2024-07-02 11:30:00-04:00,159.9250030517578,160.16000366210938,159.8000030517578,159.9080047607422,159.9080047607422,35264,69.35244813321506
2024-07-02 11:35:00-04:00,159.9199981689453,160.50999450683594,159.9199981689453,160.5,160.5,44649,64.59199579001447
2024-07-02 11:40:00-04:00,160.47999572753906,160.50999450683594,159.66000366210938,159.66000366210938,159.66000366210938,59346,55.074343159307595
2024-07-02 11:45:00-04:00,159.77999877929688,160.1748046875,159.3699951171875,159.82020568847656,159.82020568847656,57515,57.1752525795451
2024-07-02 11:50:00-04:00,159.81500244140625,160.09500122070312,159.70010375976562,160.09500122070312,160.09500122070312,25970,61.32955364340424
2024-07-02 11:55:00-04:00,160.0399932861328,160.2303924560547,159.35000610351562,159.639892578125,159.639892578125,29051,52.421144868757295
2024-07-02 12:00:00-04:00,159.5399932861328,160.3699951171875,159.11000061035156,160.25999450683594,160.25999450683594,40307,54.86054369052969
2024-07-02 12:05:00-04:00,160.25999450683594,160.39999389648438,159.82000732421875,159.97999572753906,159.97999572753906,51783,57.74200148292192
2024-07-02 12:10:00-04:00,159.97500610351562,160.10000610351562,159.61000061035156,159.89540100097656,159.89540100097656,26951,57.13191514665623
2024-07-02 12:15:00-04:00,159.875,160.82000732421875,159.875,160.8000030517578,160.8000030517578,52300,58.751272560601386
2024-07-02 12:20:00-04:00,160.8000030517578,161.08999633789062,160.75,160.89999389648438,160.89999389648438,43653,62.32121626162467
2024-07-02 12:25:00-04:00,160.97500610351562,162.41990661621094,160.97500610351562,162.14999389648438,162.14999389648438,148948,67.15368606143988
2024-07-02 12:30:00-04:00,161.92999267578125,162.39990234375,161.74000549316406,162.0850067138672,162.0850067138672,84874,62.67415432410884
2024-07-02 12:35:00-04:00,162.19000244140625,162.2899932861328,161.86000061035156,161.96499633789062,161.96499633789062,57606,68.42573084917925
2024-07-02 12:40:00-04:00,161.9149932861328,162.03199768066406,161.50999450683594,161.55499267578125,161.55499267578125,54065,63.45989842435927
2024-07-02 12:45:00-04:00,161.53500366210938,161.889892578125,161.51499938964844,161.82000732421875,161.82000732421875,40980,61.38573923022827
2024-07-02 12:50:00-04:00,161.88999938964844,162.39999389648438,161.58999633789062,162.3350067138672,162.3350067138672,39659,74.34656379625216
2024-07-02 12:55:00-04:00,162.26010131835938,163.3000030517578,162.26010131835938,162.64869689941406,162.64869689941406,169906,75.02361623295077
2024-07-02 13:00:00-04:00,162.6414031982422,162.92669677734375,162.0,162.6269073486328,162.6269073486328,86589,73.44699146189365
2024-07-02 13:05:00-04:00,162.60000610351562,162.9499969482422,162.4600067138672,162.66000366210938,162.66000366210938,50152,80.36233257254842
2024-07-02 13:10:00-04:00,162.79600524902344,163.17999267578125,162.72000122070312,162.875,162.875,54171,78.591059219458
2024-07-02 13:15:00-04:00,162.86500549316406,163.19000244140625,162.7100067138672,163.181396484375,163.181396484375,47913,84.81222577603279
2024-07-02 13:20:00-04:00,163.1199951171875,163.6197052001953,162.9499969482422,163.02999877929688,163.02999877929688,77291,83.64306462770483
2024-07-02 13:25:00-04:00,163.10000610351562,163.10000610351562,162.58999633789062,162.80360412597656,162.80360412597656,40457,75.18561670764697
2024-07-02 13:30:00-04:00,162.66000366210938,163.05999755859375,162.60000610351562,163.0,163.0,52626,75.75980928353027
2024-07-02 13:35:00-04:00,162.97000122070312,163.11000061035156,162.3302001953125,162.69000244140625,162.69000244140625,52154,58.619617359660595
2024-07-02 13:40:00-04:00,162.61000061035156,162.85000610351562,162.27000427246094,162.5500030517578,162.5500030517578,38827,57.262118674689404
2024-07-02 13:45:00-04:00,162.5749969482422,162.77999877929688,162.19000244140625,162.7100067138672,162.7100067138672,20531,61.465122088066295
2024-07-02 13:50:00-04:00,162.7100067138672,162.7899932861328,161.82000732421875,162.24000549316406,162.24000549316406,77930,60.391864638395255
2024-07-02 13:55:00-04:00,162.3000030517578,162.83999633789062,162.25,162.64500427246094,162.64500427246094,31304,61.98271088081958
2024-07-02 14:00:00-04:00,162.74729919433594,162.8699951171875,162.4199981689453,162.52000427246094,162.52000427246094,22292,53.058539491501804
2024-07-02 14:05:00-04:00,162.3699951171875,162.52499389648438,161.9134063720703,162.1678009033203,162.1678009033203,91697,42.306404554838956
2024-07-02 14:10:00-04:00,162.1999969482422,162.78729248046875,162.16000366210938,162.3249969482422,162.3249969482422,37884,45.391300215745176
2024-07-02 14:15:00-04:00,162.39999389648438,162.39999389648438,161.97000122070312,162.00999450683594,162.00999450683594,25406,40.82055685093722
2024-07-02 14:20:00-04:00,162.00999450683594,162.6999969482422,162.0,162.52000427246094,162.52000427246094,29325,45.41388777863586
2024-07-02 14:25:00-04:00,162.5500030517578,162.56500244140625,162.1699981689453,162.27000427246094,162.27000427246094,25013,37.9721890475779
2024-07-02 14:30:00-04:00,162.36990356445312,162.3699951171875,161.89999389648438,162.06399536132812,162.06399536132812,41740,37.4206234134456
2024-07-02 14:35:00-04:00,162.07000732421875,162.2899932861328,162.0200958251953,162.10000610351562,162.10000610351562,15233,40.36630952998665
2024-07-02 14:40:00-04:00,162.2100067138672,162.57200622558594,162.05999755859375,162.42999267578125,162.42999267578125,34693,42.49895233140601
2024-07-02 14:45:00-04:00,162.4499969482422,162.8699951171875,162.41000366210938,162.86000061035156,162.86000061035156,36776,52.23519353366616
2024-07-02 14:50:00-04:00,162.77999877929688,163.08999633789062,162.77999877929688,162.97000122070312,162.97000122070312,49215,55.48603299973745
2024-07-02 14:55:00-04:00,162.97039794921875,163.3300018310547,162.74000549316406,162.74000549316406,162.74000549316406,67089,50.4350965171305
2024-07-02 15:00:00-04:00,162.7899932861328,163.02999877929688,162.6999969482422,162.7100067138672,162.7100067138672,33573,56.78644848174074
2024-07-02 15:05:00-04:00,162.6999969482422,162.6999969482422,162.22000122070312,162.47999572753906,162.47999572753906,28920,47.55956216864471
2024-07-02 15:10:00-04:00,162.5500030517578,162.75,162.41000366210938,162.75,162.75,17933,53.37107984878401
2024-07-02 15:15:00-04:00,162.6300048828125,162.6300048828125,162.2899932861328,162.40499877929688,162.40499877929688,40399,53.48998766487812
2024-07-02 15:20:00-04:00,162.40499877929688,162.64999389648438,162.39999389648438,162.64759826660156,162.64759826660156,47096,54.61086731305977
2024-07-02 15:25:00-04:00,162.58999633789062,162.88999938964844,162.55999755859375,162.66000366210938,162.66000366210938,39464,60.11097964969676
2024-07-02 15:30:00-04:00,162.5399932861328,162.63999938964844,162.17999267578125,162.27499389648438,162.27499389648438,52493,46.09932992448247
2024-07-02 15:35:00-04:00,162.27499389648438,162.64999389648438,162.22999572753906,162.39999389648438,162.39999389648438,45350,52.22700616700665
2024-07-02 15:40:00-04:00,162.30999755859375,162.68499755859375,162.14999389648438,162.5800018310547,162.5800018310547,90013,58.78419305655277
2024-07-02 15:45:00-04:00,162.50999450683594,162.52999877929688,162.03179931640625,162.0749969482422,162.0749969482422,94329,49.68395785435927
2024-07-02 15:50:00-04:00,162.22000122070312,163.1300048828125,162.0522003173828,163.02499389648438,163.02499389648438,140972,57.41570985333041
2024-07-02 15:55:00-04:00,163.00999450683594,163.55999755859375,163.00999450683594,163.4600067138672,163.4600067138672,222321,57.45166314784852
2024-07-03 09:30:00-04:00,162.5,164.87989807128906,162.35000610351562,163.88999938964844,163.88999938964844,613123,60.547234378016014
2024-07-03 09:35:00-04:00,163.9788055419922,163.9788055419922,159.30999755859375,161.36749267578125,161.36749267578125,487974,39.82772944326981
2024-07-03 09:40:00-04:00,161.4499053955078,162.17999267578125,160.32009887695312,161.77499389648438,161.77499389648438,178236,43.51558973060918
2024-07-03 09:45:00-04:00,161.66000366210938,162.8800048828125,161.5,162.77999877929688,162.77999877929688,200886,52.10883804911217
2024-07-03 09:50:00-04:00,162.86500549316406,163.2863006591797,162.27099609375,162.76370239257812,162.76370239257812,131746,50.28247034324987
2024-07-03 09:55:00-04:00,162.5614013671875,163.97999572753906,162.50999450683594,162.89990234375,162.89990234375,117062,53.56483258220224
2024-07-03 10:00:00-04:00,162.89999389648438,163.77999877929688,162.35000610351562,163.61000061035156,163.61000061035156,103707,56.33594520002734
2024-07-03 10:05:00-04:00,163.61000061035156,164.7799072265625,163.33999633789062,164.4394073486328,164.4394073486328,151226,60.44901456422345
2024-07-03 10:10:00-04:00,164.3249969482422,165.8800048828125,164.16009521484375,165.52879333496094,165.52879333496094,246222,67.52317111029146
2024-07-03 10:15:00-04:00,165.59140014648438,166.47999572753906,165.35000610351562,165.88999938964844,165.88999938964844,186941,68.30460719173912
2024-07-03 10:20:00-04:00,165.80999755859375,166.29649353027344,165.6199951171875,166.16200256347656,166.16200256347656,161340,68.5889911961621
2024-07-03 10:25:00-04:00,166.13999938964844,166.69000244140625,165.5301055908203,166.14500427246094,166.14500427246094,177870,72.2548221878788
2024-07-03 10:30:00-04:00,166.1446990966797,166.1999969482422,165.010498046875,165.25999450683594,165.25999450683594,148944,62.41976712708604
2024-07-03 10:35:00-04:00,165.25,165.6999053955078,165.04010009765625,165.5,165.5,52669,61.58049464779503
2024-07-03 10:40:00-04:00,165.5,166.08999633789062,165.35000610351562,165.50999450683594,165.50999450683594,99441,59.677267039882864
2024-07-03 10:45:00-04:00,165.6623992919922,166.86990356445312,165.43310546875,166.59500122070312,166.59500122070312,110321,87.15555981862936
2024-07-03 10:50:00-04:00,166.57000732421875,166.67999267578125,166.0301971435547,166.5,166.5,65741,85.15670680193435
2024-07-03 10:55:00-04:00,166.42999267578125,167.1999969482422,166.1999969482422,166.76499938964844,166.76499938964844,115325,83.27611095154404
2024-07-03 11:00:00-04:00,166.7100067138672,167.23480224609375,166.33999633789062,166.33999633789062,166.33999633789062,126924,78.03727030960498
2024-07-03 11:05:00-04:00,166.33999633789062,167.64999389648438,166.1999969482422,167.44000244140625,167.44000244140625,131102,80.87559699592734
2024-07-03 11:10:00-04:00,167.36000061035156,168.17160034179688,167.36000061035156,168.09939575195312,168.09939575195312,174069,80.69373769608987
2024-07-03 11:15:00-04:00,168.1302032470703,168.88999938964844,168.02999877929688,168.88999938964844,168.88999938964844,132510,80.5327124917185
2024-07-03 11:20:00-04:00,168.8699951171875,169.1999969482422,168.6750030517578,168.97000122070312,168.97000122070312,135405,77.36124346229747
2024-07-03 11:25:00-04:00,168.98500061035156,169.44070434570312,168.72999572753906,169.3699951171875,169.3699951171875,110573,77.4716933968455
2024-07-03 11:30:00-04:00,169.3699951171875,169.94000244140625,169.0500030517578,169.91000366210938,169.91000366210938,168115,78.35515864484582
2024-07-03 11:35:00-04:00,169.9499969482422,170.61289978027344,169.11489868164062,169.3699951171875,169.3699951171875,242278,72.69319982562567
2024-07-03 11:40:00-04:00,169.35000610351562,169.49989318847656,169.0,169.30580139160156,169.30580139160156,105634,82.25384898787817
2024-07-03 11:45:00-04:00,169.26010131835938,170.1199951171875,168.89999389648438,169.94500732421875,169.94500732421875,127509,83.28601207195395
2024-07-03 11:50:00-04:00,169.9199981689453,170.4600067138672,169.69000244140625,170.1649932861328,170.1649932861328,122314,83.78693121897837
2024-07-03 11:55:00-04:00,170.25,170.66000366210938,169.3000030517578,169.33999633789062,169.33999633789062,135084,70.80207227531133
2024-07-03 12:00:00-04:00,169.35000610351562,169.63999938964844,168.80999755859375,169.63999938964844,169.63999938964844,96532,73.0666605754907
2024-07-03 12:05:00-04:00,169.63999938964844,170.02000427246094,169.30999755859375,169.4499969482422,169.4499969482422,72897,69.96450059956835
2024-07-03 12:10:00-04:00,169.42999267578125,169.66000366210938,168.4300994873047,168.73739624023438,168.73739624023438,90451,67.1949660607487
2024-07-03 12:15:00-04:00,168.73019409179688,169.08999633789062,168.625,168.80149841308594,168.80149841308594,50322,61.454899910630054
2024-07-03 12:20:00-04:00,168.85499572753906,169.2698974609375,168.3000030517578,168.85000610351562,168.85000610351562,112074,57.05363958815899
2024-07-03 12:25:00-04:00,168.7700958251953,168.97999572753906,168.5500030517578,168.6199951171875,168.6199951171875,59001,47.284383833487176
2024-07-03 12:30:00-04:00,168.55999755859375,168.8125,167.85000610351562,168.14869689941406,168.14869689941406,82175,42.207812294702705
2024-07-03 12:35:00-04:00,168.14999389648438,168.47850036621094,167.92999267578125,168.22999572753906,168.22999572753906,56228,38.46267361392435
2024-07-03 12:40:00-04:00,168.22000122070312,168.22000122070312,166.51010131835938,166.77499389648438,166.77499389648438,121130,23.146352532357923
2024-07-03 12:45:00-04:00,166.77000427246094,166.92999267578125,166.3699951171875,166.52999877929688,166.52999877929688,137765,24.35175751880105
2024-07-03 12:50:00-04:00,166.6300048828125,167.5399932861328,166.52999877929688,167.3813018798828,167.3813018798828,180477,34.89535642151951
2024-07-03 12:55:00-04:00,167.3800048828125,168.39999389648438,167.33999633789062,168.14999389648438,168.14999389648438,343476,36.281620824869904
2024-07-05 09:30:00-04:00,172.1699981689453,177.43829345703125,171.5,175.0,175.0,1213359,68.58011635810435
2024-07-05 09:35:00-04:00,174.9499969482422,175.10499572753906,173.25999450683594,173.99000549316406,173.99000549316406,389734,67.7760173070486
2024-07-05 09:40:00-04:00,173.69000244140625,175.1300048828125,171.72650146484375,172.63499450683594,172.63499450683594,374857,60.87452758442619
2024-07-05 09:45:00-04:00,172.44000244140625,172.75,170.07919311523438,171.9199981689453,171.9199981689453,398715,58.77891738398913
2024-07-05 09:50:00-04:00,171.7899932861328,175.3800048828125,171.39999389648438,174.55799865722656,174.55799865722656,337908,67.67256032829843
2024-07-05 09:55:00-04:00,174.55499267578125,177.13999938964844,174.4600067138672,176.7436981201172,176.7436981201172,507106,71.20687480675309
2024-07-05 10:00:00-04:00,176.85000610351562,181.8800048828125,176.67689514160156,180.91000366210938,180.91000366210938,1177282,76.19760908328121
2024-07-05 10:05:00-04:00,180.8031005859375,181.0800018310547,177.82009887695312,178.22500610351562,178.22500610351562,532786,69.24926897437786
2024-07-05 10:10:00-04:00,178.22610473632812,178.89990234375,177.32009887695312,177.88999938964844,177.88999938964844,335799,69.68075629324437
2024-07-05 10:15:00-04:00,177.83580017089844,177.9199981689453,176.55999755859375,177.2899932861328,177.2899932861328,183853,68.01388718790939
2024-07-05 10:20:00-04:00,177.21499633789062,177.2899932861328,175.8000030517578,176.97999572753906,176.97999572753906,244314,71.29830279303388
2024-07-05 10:25:00-04:00,177.0614013671875,177.3000030517578,175.82000732421875,176.97000122070312,176.97000122070312,220731,72.01014679316546
